date;temperaturemin;temperaturemax;precipitation;snowfall;snowdepth;avgwindspeed;fastest2minwinddir;fastest2minwindspeed;fastest5secwinddir;fastest5secwindspeed;fog;fogheavy;mist;rain;fogground;ice;glaze;drizzle;snow;freezingrain;smokehaze;thunder;highwind;hail;blowingsnow;dust;freezingfog
05/11/2011;37.9;55.0;0.0;0.0;0.0;8.28;60;17.9;40;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/12/2011;45.0;68.0;0.0;0.0;0.0;7.61;200;25.95;200;36.01;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
26/12/2011;34.0;54.0;0.0;0.0;0.0;3.36;50;12.08;10;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/12/2011;37.9;53.1;0.0;0.0;0.0;6.49;270;17.0;270;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
05/01/2012;30.0;55.0;0.0;0.0;0.0;3.58;280;14.09;240;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/02/2012;33.1;48.9;0.24;0.0;0.0;2.01;250;8.95;240;12.08;Yes;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
29/02/2012;48.0;71.1;0.05;0.0;0.0;9.84;230;25.05;230;31.99;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
07/03/2012;34.0;70.0;0.0;0.0;0.0;7.16;220;19.91;210;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/04/2012;39.9;51.1;0.01;0.0;0.0;6.71;290;17.0;290;29.08;No;No;No;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No
25/04/2012;39.9;68.0;0.03;0.0;0.0;6.71;230;17.9;240;25.05;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
11/05/2012;46.9;73.9;0.0;0.0;0.0;2.46;40;12.97;30;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/05/2012;54.0;77.0;0.0;0.0;0.0;6.04;40;17.9;50;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/05/2012;66.0;86.0;0.0;0.0;0.0;6.93;80;14.99;80;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/05/2012;72.0;90.0;0.0;0.0;0.0;4.7;200;23.04;200;29.08;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
30/05/2012;64.0;82.0;0.39;0.0;0.0;4.7;30;17.0;30;23.04;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
04/06/2012;61.0;82.9;0.0;0.0;0.0;4.92;280;14.99;290;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/06/2012;57.0;73.9;0.04;0.0;0.0;4.47;100;12.97;90;17.0;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
07/06/2012;54.0;81.0;0.0;0.0;0.0;1.12;250;8.05;240;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/06/2012;57.0;84.0;0.0;0.0;0.0;2.24;40;12.08;20;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/09/2009;55.0;86.0;0.22;0.0;0.0;8.28;290;25.95;260;42.95;Yes;No;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;No;No;No
07/10/2009;57.9;82.9;0.0;0.0;0.0;9.17;280;19.91;280;31.09;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
09/10/2009;55.9;82.9;0.0;0.0;0.0;10.29;220;17.9;210;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/10/2009;53.1;60.1;0.19;0.0;0.0;5.14;150;10.07;340;14.99;Yes;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No
13/10/2009;52.0;77.0;0.0;0.0;0.0;2.91;320;8.95;350;14.99;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No
25/10/2009;46.9;60.1;0.0;0.0;0.0;5.14;40;12.97;30;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/11/2009;33.1;66.0;0.0;0.0;0.0;5.59;240;16.11;230;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/11/2009;42.1;75.9;0.0;0.0;0.0;2.91;270;8.05;90;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/11/2009;46.0;48.0;0.58;0.0;0.0;14.09;20;21.92;30;36.91;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
25/11/2009;46.9;55.9;0.01;0.0;0.0;2.68;230;8.95;230;12.08;Yes;No;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
28/11/2009;28.9;57.9;0.0;0.0;0.0;3.36;230;12.08;330;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
04/12/2009;34.0;55.9;0.0;0.0;0.0;2.24;60;10.07;40;12.97;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
13/12/2009;36.0;42.1;0.29;0.0;0.0;2.91;250;8.95;90;12.97;Yes;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No
26/12/2009;39.0;53.1;0.0;0.0;0.0;6.71;320;10.07;320;10.07;Yes;Yes;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No;No
28/12/2009;30.9;46.0;0.0;0.0;0.0;8.05;260;16.11;270;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/01/2010;21.9;32.0;0.0;0.0;0.0;9.62;300;19.91;290;29.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
11/01/2010;15.1;45.0;0.0;0.0;0.0;3.8;230;16.11;240;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/01/2010;19.0;46.0;0.0;0.0;0.0;1.79;250;8.95;240;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/01/2010;28.0;63.0;0.0;0.0;0.0;2.01;240;8.05;230;10.07;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/01/2010;45.0;68.0;1.46;0.0;0.0;7.38;110;21.03;110;27.96;Yes;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
21/01/2010;37.0;41.0;0.65;0.0;0.0;9.84;60;17.0;40;21.92;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;No;No;Yes;No;No;No
28/01/2010;30.0;63.0;0.0;0.0;0.0;5.82;270;17.0;280;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/01/2010;19.0;28.0;0.61;3.58;2.99;10.29;40;21.92;30;27.96;Yes;No;Yes;Yes;No;Yes;No;No;Yes;No;No;Yes;No;No;No;No;No
06/02/2010;30.0;37.0;0.02;0.0;0.0;6.26;40;12.97;20;19.91;Yes;No;Yes;Yes;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No
18/02/2010;28.0;50.0;0.0;0.0;0.0;6.71;300;16.11;290;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/02/2010;39.9;53.1;0.0;0.0;0.0;2.68;10;8.95;340;12.97;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/02/2010;30.0;42.1;0.0;0.12;0.0;8.5;300;17.9;320;29.08;Yes;No;Yes;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No
04/03/2010;36.0;51.1;0.0;0.0;0.0;5.59;310;14.09;310;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/03/2010;28.9;55.9;0.0;0.0;0.0;2.46;10;14.09;10;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/03/2010;24.1;63.0;0.0;0.0;0.0;2.24;230;12.97;250;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/03/2010;45.0;68.0;0.0;0.0;0.0;2.01;30;14.09;20;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/03/2010;44.1;66.0;0.0;0.0;0.0;14.54;230;25.95;220;31.99;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
23/03/2010;39.0;66.0;0.01;0.0;0.0;11.63;270;21.92;290;29.97;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
24/03/2010;39.0;73.9;0.0;0.0;0.0;4.7;270;14.99;270;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/03/2010;48.9;75.9;0.0;0.0;0.0;9.62;220;21.03;230;27.96;No;No;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No
27/03/2010;32.0;57.9;0.0;0.0;0.0;6.04;120;14.99;120;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/04/2010;46.0;66.0;0.61;0.0;0.0;5.82;250;19.91;300;25.05;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
13/04/2010;51.1;79.0;0.0;0.0;0.0;6.93;60;21.03;80;25.95;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
19/04/2010;39.9;68.0;0.0;0.0;0.0;3.36;310;12.97;360;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/04/2010;44.1;75.0;0.0;0.0;0.0;2.91;280;12.97;280;17.9;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/04/2010;50.0;68.0;0.0;0.0;0.0;7.61;290;17.0;250;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/05/2010;72.0;78.1;0.0;0.0;0.0;11.41;230;21.03;220;27.96;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
09/05/2010;48.9;68.0;0.0;0.0;0.0;6.93;270;17.0;340;25.05;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/05/2010;64.9;80.1;1.08;0.0;0.0;3.36;240;14.99;100;17.9;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;Yes;No;Yes;No;No;No
25/05/2010;64.0;78.1;0.0;0.0;0.0;7.38;40;17.9;40;23.94;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;No;No;No;No
04/06/2010;70.0;91.9;0.0;0.0;0.0;7.61;230;17.9;220;23.04;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
05/06/2010;73.0;91.9;0.0;0.0;0.0;7.83;230;17.0;240;21.92;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
13/06/2010;72.0;96.1;1.23;0.0;0.0;5.59;250;23.04;240;31.09;Yes;No;No;Yes;No;No;No;No;No;No;Yes;Yes;No;Yes;No;No;No
16/06/2010;73.0;91.0;0.16;0.0;0.0;4.92;250;19.91;240;23.94;Yes;No;No;Yes;No;No;No;No;No;No;Yes;Yes;No;Yes;No;Yes;No
23/06/2010;73.0;97.0;0.05;0.0;0.0;4.7;300;17.0;320;29.97;Yes;No;No;Yes;No;No;No;No;No;No;Yes;Yes;No;No;No;No;No
24/06/2010;73.0;99.0;0.0;0.0;0.0;5.14;230;17.9;230;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/07/2010;64.0;81.0;0.0;0.0;0.0;5.37;40;14.99;40;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/07/2010;57.9;82.9;0.0;0.0;0.0;3.8;50;14.99;50;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/07/2010;66.0;100.9;0.0;0.0;0.0;3.8;230;12.97;210;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/07/2010;73.0;99.0;0.01;0.0;0.0;4.7;100;16.11;100;19.91;Yes;No;No;Yes;No;No;No;No;No;No;Yes;Yes;No;No;No;Yes;No
12/07/2010;73.9;87.1;0.14;0.0;0.0;6.49;170;14.99;170;19.91;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
14/07/2010;72.0;91.9;0.23;0.0;0.0;3.36;30;12.08;40;14.99;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
16/07/2010;77.0;97.0;0.0;0.0;0.0;9.62;230;17.0;230;21.92;Yes;No;Yes;No;No;No;No;No;No;No;Yes;Yes;No;No;No;Yes;No
23/07/2010;75.9;100.0;0.0;0.0;0.0;5.82;230;17.0;240;23.04;Yes;No;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
29/07/2010;73.9;97.0;0.46;0.0;0.0;5.59;40;21.92;40;25.95;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;Yes;No;No;No
06/08/2010;72.0;91.9;0.0;0.0;0.0;3.8;260;12.08;270;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/08/2010;75.9;97.0;0.05;0.0;0.0;4.25;60;12.97;250;17.0;Yes;No;Yes;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;No
27/08/2010;66.9;91.0;0.0;0.0;0.0;2.91;90;8.95;80;12.97;Yes;No;Yes;No;No;No;No;No;No;No;Yes;No;No;No;No;Yes;No
02/09/2010;66.0;89.1;0.0;0.0;0.0;4.7;50;14.09;40;17.9;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/09/2010;57.9;91.9;0.0;0.0;0.0;3.58;280;14.09;270;21.03;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No
16/09/2010;68.0;93.9;0.0;0.0;0.0;11.86;230;25.05;250;33.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
04/10/2010;53.1;68.0;0.0;0.0;0.0;4.92;40;16.11;360;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
10/10/2010;52.0;87.1;0.0;0.0;0.0;2.01;230;8.05;250;12.97;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/10/2010;54.0;79.0;0.0;0.0;0.0;3.13;220;8.95;220;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/10/2010;39.0;73.9;0.0;0.0;0.0;2.68;240;12.97;230;16.11;Yes;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No
26/10/2010;64.0;81.0;0.53;0.0;0.0;10.07;190;17.9;190;23.94;Yes;No;Yes;Yes;No;No;No;Yes;No;No;No;Yes;No;Yes;No;No;No
28/10/2010;61.0;82.0;0.0;0.0;0.0;6.71;230;14.99;220;17.9;No;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
31/10/2010;44.1;75.0;0.0;0.0;0.0;4.7;50;14.09;40;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
04/11/2010;48.0;54.0;0.72;0.0;0.0;2.24;340;8.05;340;14.09;Yes;Yes;No;Yes;No;No;No;Yes;No;No;No;No;No;Yes;Yes;No;No
06/11/2010;37.9;53.1;0.16;0.0;0.0;3.36;30;16.11;40;21.92;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
08/11/2010;30.9;66.9;0.0;0.0;0.0;3.13;270;16.11;270;21.92;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
14/11/2010;32.0;70.0;0.0;0.0;0.0;2.01;190;8.05;200;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/11/2010;39.9;69.1;0.0;0.0;0.0;3.8;230;16.11;250;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/11/2010;43.0;73.0;0.0;0.0;0.0;4.25;240;16.11;230;21.92;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No
25/11/2010;41.0;61.0;0.0;0.0;0.0;4.03;220;10.07;220;14.09;Yes;Yes;Yes;Yes;No;No;No;No;No;No;No;No;No;Yes;Yes;No;No
30/11/2010;48.9;72.0;0.01;0.0;0.0;11.86;170;25.05;170;33.11;Yes;No;No;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No
15/12/2010;16.0;37.0;0.0;0.0;0.0;5.59;280;12.97;280;19.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/12/2010;25.0;42.1;0.0;0.0;0.0;4.03;280;14.09;290;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/12/2010;26.1;33.1;0.5;6.69;2.99;7.16;10;16.11;30;25.95;Yes;No;Yes;Yes;No;No;No;No;Yes;No;No;No;No;No;No;No;No
28/12/2010;19.0;46.9;0.0;0.0;2.01;4.7;260;14.99;300;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/01/2011;26.1;45.0;0.0;0.0;0.0;2.01;40;10.07;30;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/01/2011;30.9;46.0;0.0;0.0;0.0;5.37;230;17.9;230;23.04;No;No;No;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No
10/01/2011;26.1;34.0;0.12;0.31;0.0;4.7;40;14.09;40;17.0;Yes;No;No;Yes;No;Yes;No;Yes;Yes;No;No;No;No;No;No;No;No
11/01/2011;28.0;32.0;0.08;0.0;0.0;5.82;240;12.97;250;19.91;Yes;No;No;Yes;No;Yes;No;Yes;No;Yes;No;No;No;No;No;No;No
23/01/2011;16.0;46.0;0.0;0.0;0.0;2.24;290;10.07;270;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/01/2011;30.0;51.1;0.17;0.0;0.0;2.91;90;14.09;90;17.9;Yes;No;Yes;Yes;No;No;No;No;No;No;Yes;No;No;No;No;No;No
31/01/2011;35.1;46.9;0.0;0.0;0.0;9.4;50;19.91;40;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
03/02/2011;32.0;44.1;0.0;0.0;0.0;5.14;360;12.08;10;17.9;No;No;No;Yes;No;Yes;No;No;No;No;No;No;No;No;No;No;No
04/02/2011;33.1;37.0;0.45;0.0;0.0;3.13;80;8.95;70;12.97;Yes;No;Yes;Yes;No;Yes;No;Yes;No;No;No;No;No;No;No;No;No
27/06/2015;70.0;88.0;0.99;0.0;0.0;8.28;210;18.12;210;29.97;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
10/07/2015;73.0;93.9;0.0;0.0;0.0;4.92;250;12.97;250;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
18/07/2015;73.9;93.0;0.02;0.0;0.0;7.61;190;14.09;320;21.03;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
27/08/2015;64.9;84.0;0.0;0.0;0.0;6.49;60;14.99;30;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/09/2015;63.0;77.0;0.0;0.0;0.0;9.17;50;17.0;40;23.04;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/09/2015;64.0;69.1;1.02;0.0;0.0;12.3;50;18.12;50;25.95;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
12/10/2015;51.1;78.1;0.0;0.0;0.0;2.91;230;12.97;220;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
16/11/2015;36.0;64.9;0.0;0.0;0.0;0.67;230;8.05;220;12.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/11/2015;39.9;62.1;0.0;0.0;0.0;3.13;40;14.99;360;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/11/2015;36.0;52.0;0.0;0.0;0.0;3.36;30;12.97;10;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/12/2015;41.0;57.9;0.0;0.0;0.0;1.34;220;6.93;140;10.07;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
13/12/2015;50.0;73.0;0.0;0.0;0.0;2.91;220;10.07;210;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
08/01/2016;39.9;46.9;0.04;0.0;0.0;4.03;40;12.08;50;14.09;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/01/2016;45.0;54.0;0.18;0.0;0.0;5.82;70;21.03;80;27.96;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/01/2016;34.0;45.0;0.0;0.0;0.0;2.01;120;6.93;130;14.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
02/02/2016;48.9;60.1;0.0;0.0;0.0;8.28;120;18.12;110;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
15/02/2016;23.2;35.1;0.33;0.2;0.0;4.03;60;12.08;140;14.99;Yes;Yes;No;No;No;Yes;Yes;No;No;No;No;No;No;No;No;No;No
22/03/2016;32.0;66.0;0.0;0.0;0.0;6.71;220;23.04;220;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/04/2016;64.0;84.9;0.24;0.0;0.0;5.59;210;23.94;210;33.11;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
01/05/2016;59.0;77.0;0.18;0.0;0.0;7.83;190;14.99;210;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
09/05/2016;57.9;81.0;0.12;0.0;0.0;1.34;240;6.93;240;10.07;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
15/05/2016;48.0;66.9;0.0;0.0;0.0;5.14;250;17.0;240;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/05/2016;51.1;68.0;0.02;0.0;0.0;2.68;50;14.09;40;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/05/2016;64.9;75.9;1.95;0.0;0.0;5.59;210;14.99;200;21.92;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
06/06/2016;71.1;82.0;0.04;0.0;0.0;8.72;230;16.11;230;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/06/2016;66.9;88.0;0.05;0.0;0.0;5.82;320;12.97;260;21.92;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/06/2016;55.9;88.0;0.0;0.0;0.0;3.8;240;10.07;240;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/06/2016;66.9;91.0;0.0;0.0;0.0;10.07;230;19.91;220;23.94;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/06/2016;71.1;84.9;0.0;0.0;0.0;6.26;50;16.11;60;23.04;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/06/2016;71.1;78.1;1.25;0.0;0.0;4.7;230;12.08;200;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/07/2016;68.0;90.0;0.0;0.0;0.0;4.03;210;14.09;220;16.11;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
20/07/2016;70.0;89.1;0.0;0.0;0.0;4.92;40;12.97;90;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/07/2016;70.0;90.0;0.0;0.0;0.0;4.03;150;8.95;120;14.09;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/07/2016;72.0;95.0;0.0;0.0;0.0;4.47;210;12.08;220;12.97;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
25/07/2016;77.0;96.1;0.0;0.0;0.0;8.72;220;14.99;210;19.91;No;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
31/07/2016;72.0;96.1;0.13;0.0;0.0;6.93;150;21.92;150;27.07;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
05/08/2016;73.0;88.0;0.18;0.0;0.0;3.8;230;12.08;230;14.99;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
17/08/2016;75.0;97.0;0.0;0.0;0.0;7.61;230;27.96;220;33.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/08/2016;71.1;90.0;0.0;0.0;0.0;7.61;40;14.99;50;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
19/09/2016;71.1;79.0;1.3;0.0;0.0;5.59;310;14.09;280;23.94;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
07/10/2016;64.9;73.9;0.36;0.0;0.0;9.4;90;18.12;100;25.05;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/10/2016;55.9;78.1;0.0;0.0;0.0;7.61;320;18.12;310;29.08;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
30/10/2016;55.9;84.0;0.0;0.0;0.0;4.92;280;14.09;300;19.01;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
07/11/2016;37.9;64.0;0.0;0.0;0.0;3.8;40;16.11;40;21.03;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/11/2016;32.0;57.9;0.0;0.0;0.0;4.92;20;14.09;330;21.03;Yes;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No;No
13/12/2016;37.9;55.0;0.0;0.0;0.0;2.68;40;10.07;150;14.09;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
23/12/2016;29.1;53.1;0.0;0.0;0.0;2.91;100;12.97;100;17.0;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/12/2016;46.9;60.1;0.04;0.0;0.0;4.92;70;12.97;60;17.0;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
28/12/2016;36.0;60.1;0.0;0.0;0.0;2.91;10;8.95;20;14.99;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
17/01/2017;46.9;62.1;0.04;0.0;0.0;8.28;220;12.97;;;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
21/01/2017;51.1;55.0;0.38;0.0;0.0;3.58;90;12.08;90;14.09;Yes;Yes;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
27/01/2017;30.2;51.1;0.0;0.0;0.0;6.49;250;16.11;250;25.95;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
29/01/2017;30.2;54.0;0.02;0.0;0.0;8.05;260;23.04;270;31.99;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
06/02/2017;31.1;68.0;0.0;0.0;0.0;4.7;210;12.97;220;16.11;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
26/02/2017;37.0;55.9;0.0;0.0;0.0;4.47;250;14.09;280;21.03;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
01/03/2017;59.0;79.0;0.97;0.0;0.0;17.22;230;35.12;230;44.07;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
10/03/2017;41.0;69.1;0.0;0.0;0.0;10.74;300;23.04;310;36.91;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
22/03/2017;39.0;64.0;0.0;0.0;0.0;8.28;50;21.03;50;29.08;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No
31/03/2017;57.9;79.0;0.42;0.0;0.0;10.74;230;25.05;230;35.12;Yes;No;No;No;No;No;No;No;No;No;No;Yes;No;No;No;No;No
